"","evaporation_m","date"
"1",0.0000304261818528175,2018-01-01
"2",0.0000402252711355686,2018-01-02
"3",0.0000371051281690598,2018-01-03
"4",0.0000400993153452873,2018-01-04
"5",0.0000199539214372635,2018-01-05
"6",0.0000322803892195225,2018-01-06
"7",0.0000266092792153358,2018-01-07
"8",0.0000328769199550152,2018-01-08
"9",0.0000507841184735298,2018-01-09
"10",0.0000731802433729172,2018-01-10
"11",0.0000649323388934135,2018-01-11
"12",0.0000680518671870232,2018-01-12
"13",0.0000705934017896652,2018-01-13
"14",0.0000623521730303764,2018-01-14
"15",0.0000513284057378769,2018-01-15
"16",0.0000575092881917953,2018-01-16
"17",0.0000490356869995594,2018-01-17
"18",0.0000633309707045555,2018-01-18
"19",0.0000700852274894714,2018-01-19
"20",0.0000998223796486855,2018-01-20
"21",0.0000549182184040546,2018-01-21
"22",0.0000322016812860966,2018-01-22
"23",0.0000404712185263634,2018-01-23
"24",0.0000563225299119949,2018-01-24
"25",0.0000627648755908012,2018-01-25
"26",0.0000578725598752499,2018-01-26
"27",0.0000440922826528549,2018-01-27
"28",0.000057826392352581,2018-01-28
"29",0.0000639070570468903,2018-01-29
"30",0.0000488583333790302,2018-01-30
"31",0.000054009422659874,2018-01-31
"32",0.0000570006109774113,2018-02-01
"33",0.0000630856230854988,2018-02-02
"34",0.0000681909322738648,2018-02-03
"35",0.0000625972002744675,2018-02-04
"36",0.0000568413212895393,2018-02-05
"37",0.0000663687437772751,2018-02-06
"38",0.0000585980899631977,2018-02-07
"39",0.0000613324344158173,2018-02-08
"40",0.0000594888851046562,2018-02-09
"41",0.0000695730000734329,2018-02-10
"42",0.0000701441168785095,2018-02-11
"43",0.0000499804727733135,2018-02-12
"44",0.000046778853982687,2018-02-13
"45",0.0000297642946243286,2018-02-14
"46",0.0000397553965449333,2018-02-15
"47",0.0000519358962774277,2018-02-16
"48",0.0000614485405385494,2018-02-17
"49",0.0000699429214000702,2018-02-18
"50",0.0000498347207903862,2018-02-19
"51",0.0000308977663516998,2018-02-20
"52",0.0000134611427783966,2018-02-21
"53",0.0000330267064273357,2018-02-22
"54",0.000068049319088459,2018-02-23
"55",0.0000321541428565979,2018-02-24
"56",0.0000473829656839371,2018-02-25
"57",0.0000592620447278023,2018-02-26
"58",0.0000737986415624618,2018-02-27
"59",0.0000496796146035194,2018-02-28
"60",0.0000687550082802772,2018-03-01
"61",0.0000890665650367737,2018-03-02
"62",0.0000728283375501633,2018-03-03
"63",0.0000541152060031891,2018-03-04
"64",0.0000502874366939068,2018-03-05
"65",0.0000575950294733048,2018-03-06
"66",0.0000640482902526855,2018-03-07
"67",0.0000732359737157822,2018-03-08
"68",0.0000660351812839508,2018-03-09
"69",0.0000605222024023533,2018-03-10
"70",0.0000783719718456268,2018-03-11
"71",0.0000879922285676003,2018-03-12
"72",0.0000985710248351097,2018-03-13
"73",0.000117205552756786,2018-03-14
"74",0.0000968303829431534,2018-03-15
"75",0.0000906829535961151,2018-03-16
"76",0.0000889120697975159,2018-03-17
"77",0.0000978705659508705,2018-03-18
"78",0.0000811994597315788,2018-03-19
"79",0.0000756542980670929,2018-03-20
"80",0.0000703006535768509,2018-03-21
"81",0.000130588322877884,2018-03-22
"82",0.000182428956031799,2018-03-23
"83",0.000172187641263008,2018-03-24
"84",0.000116726852953434,2018-03-25
"85",0.000114663019776344,2018-03-26
"86",0.000126548022031784,2018-03-27
"87",0.000115727439522743,2018-03-28
"88",0.000114764519035816,2018-03-29
"89",0.000101389825344086,2018-03-30
"90",0.000106556564569473,2018-03-31
"91",0.000106669753789902,2018-04-01
"92",0.000098469078540802,2018-04-02
"93",0.000097988173365593,2018-04-03
"94",0.0000802385807037354,2018-04-04
