"","evaporation_m","date"
"1",0.00000505297863855958,2011-01-01
"2",0.0000385485216975212,2011-01-02
"3",0.000136652901768684,2011-01-03
"4",0.0000151362614706159,2011-01-04
"5",0.000019963251426816,2011-01-05
"6",0.0000268710944801569,2011-01-06
"7",0.0000344949029386044,2011-01-07
"8",0.0000334868915379047,2011-01-08
"9",0.0000361293479800224,2011-01-09
"10",0.0000203801691532135,2011-01-10
"11",0.0000242888126522303,2011-01-11
"12",0.0000614703372120857,2011-01-12
"13",0.0000356080606579781,2011-01-13
"14",0.000057329710572958,2011-01-14
"15",0.0000587470084428787,2011-01-15
"16",0.0000663174092769623,2011-01-16
"17",0.000057569857686758,2011-01-17
"18",0.0000807469487190247,2011-01-18
"19",0.0000854187607765198,2011-01-19
"20",0.0000744275227189064,2011-01-20
"21",0.0000576818436384201,2011-01-21
"22",0.0000773510709404945,2011-01-22
"23",0.0000685233324766159,2011-01-23
"24",0.0000556210912764072,2011-01-24
"25",0.0000529652088880539,2011-01-25
"26",0.0000542439557611942,2011-01-26
"27",0.0000510111711919308,2011-01-27
"28",0.0000554731748998165,2011-01-28
"29",0.0000522275678813457,2011-01-29
"30",0.0000642236173152924,2011-01-30
"31",0.0000831777453422546,2011-01-31
"32",0.0000600427985191345,2011-02-01
"33",0.0000287912599742413,2011-02-02
"34",0.0000275821536779404,2011-02-03
"35",0.0000643012672662735,2011-02-04
"36",0.000077100858092308,2011-02-05
"37",0.0000769648104906082,2011-02-06
"38",0.0000565634295344353,2011-02-07
"39",0.0000639573335647583,2011-02-08
"40",0.0000490013509988785,2011-02-09
"41",0.0000400468148291111,2011-02-10
"42",0.00004741320759058,2011-02-11
"43",0.0000547965690493584,2011-02-12
"44",0.000065026305615902,2011-02-13
"45",0.0000923508256673813,2011-02-14
"46",0.0000696147456765175,2011-02-15
"47",0.0000858908966183662,2011-02-16
"48",0.0000767245143651962,2011-02-17
"49",0.0000686008930206299,2011-02-18
"50",0.000124724917113781,2011-02-19
"51",0.000164289504289627,2011-02-20
"52",0.0000339791774749756,2011-02-21
"53",0.0000606659427285194,2011-02-22
"54",0.0000674358978867531,2011-02-23
"55",0.0000786126628518105,2011-02-24
"56",0.0000889550000429153,2011-02-25
"57",0.0000992884561419487,2011-02-26
"58",0.000129667267203331,2011-02-27
"59",0.000062554806470871,2011-02-28
"60",0.0000745850503444672,2011-03-01
"61",0.000106331571936607,2011-03-02
"62",0.0000843695476651192,2011-03-03
"63",0.0000878939256072044,2011-03-04
"64",0.0000803006291389465,2011-03-05
"65",0.0000931920483708382,2011-03-06
"66",0.0000736183449625969,2011-03-07
"67",0.0000861247554421425,2011-03-08
"68",0.0000691244900226593,2011-03-09
"69",0.000095030702650547,2011-03-10
"70",0.0000922801792621613,2011-03-11
"71",0.0000829422920942306,2011-03-12
"72",0.0000789245292544365,2011-03-13
"73",0.000075255312025547,2011-03-14
"74",0.0000750086084008217,2011-03-15
"75",0.0000838397815823555,2011-03-16
"76",0.0000788631588220596,2011-03-17
"77",0.0000830079317092896,2011-03-18
"78",0.0000835741758346558,2011-03-19
"79",0.0000858548805117607,2011-03-20
"80",0.000102827832102776,2011-03-21
"81",0.0000649738162755966,2011-03-22
"82",0.0000836137682199478,2011-03-23
"83",0.0000991913452744484,2011-03-24
"84",0.0000890572220087051,2011-03-25
"85",0.0000705645978450775,2011-03-26
"86",0.0000784289538860321,2011-03-27
"87",0.0000910803377628326,2011-03-28
"88",0.0000806881114840507,2011-03-29
"89",0.0000868947133421898,2011-03-30
"90",0.0000876916795969009,2011-03-31
"91",0.0000819925367832184,2011-04-01
"92",0.0000935976877808571,2011-04-02
"93",0.0000874417722225189,2011-04-03
"94",0.0000686105042695999,2011-04-04
"95",0.0000677107274532318,2011-04-05
"96",0.0000610076896846294,2011-04-06
"97",0.000063493624329567,2011-04-07
"98",0.0000760290697216988,2011-04-08
"99",0.0000605366416275501,2011-04-09
"100",0.0000781140178442001,2011-04-10
"101",0.0000724968239665031,2011-04-11
"102",0.000085667572915554,2011-04-12
"103",0.000100421987473965,2011-04-13
"104",0.0000916498675942421,2011-04-14
"105",0.0000744278952479362,2011-04-15
"106",0.0000768605023622513,2011-04-16
"107",0.0000733756422996521,2011-04-17
"108",0.0000745294466614723,2011-04-18
"109",0.0000628906935453415,2011-04-19
"110",0.0000657645091414452,2011-04-20
"111",0.0000638836994767189,2011-04-21
"112",0.0000536614060401916,2011-04-22
"113",0.0000509256273508072,2011-04-23
"114",0.0000485512986779213,2011-04-24
"115",0.0000511153750121593,2011-04-25
"116",0.000054155558347702,2011-04-26
"117",0.0000383775010704994,2011-04-27
"118",0.0000412914119660854,2011-04-28
"119",0.0000401491709053516,2011-04-29
"120",0.0000382336750626564,2011-04-30
"121",0.0000332651659846306,2011-05-01
"122",0.0000337894596159458,2011-05-02
"123",0.0000351832583546638,2011-05-03
"124",0.0000345899648964405,2011-05-04
"125",0.0000324251390993595,2011-05-05
"126",0.0000339996330440044,2011-05-06
"127",0.0000342872925102711,2011-05-07
"128",0.0000292509719729424,2011-05-08
"129",0.0000249675903469324,2011-05-09
"130",0.0000561177060008049,2011-05-10
"131",0.0000680617690086365,2011-05-11
"132",0.0000644675940275192,2011-05-12
"133",0.0000690881311893463,2011-05-13
"134",0.0000715439394116402,2011-05-14
"135",0.0000676805451512337,2011-05-15
"136",0.0000441374219954014,2011-05-16
"137",0.0000435537099838257,2011-05-17
"138",0.00004211700335145,2011-05-18
"139",0.0000492099300026894,2011-05-19
"140",0.000050266906619072,2011-05-20
"141",0.0000531835332512856,2011-05-21
"142",0.0000558370985090733,2011-05-22
"143",0.000050520233809948,2011-05-23
"144",0.0000482625141739845,2011-05-24
"145",0.0000509819351136684,2011-05-25
"146",0.0000482793264091015,2011-05-26
"147",0.0000424648150801659,2011-05-27
"148",0.0000395930483937263,2011-05-28
"149",0.0000306728817522526,2011-05-29
"150",0.0000289044491946697,2011-05-30
"151",0.0000340704023838043,2011-05-31
"152",0.0000326730944216251,2011-06-01
"153",0.0000284355785697699,2011-06-02
"154",0.0000250422973185778,2011-06-03
"155",0.0000292109381407499,2011-06-04
"156",0.000029252715408802,2011-06-05
"157",0.0000279813539236784,2011-06-06
"158",0.0000201409310102463,2011-06-07
"159",0.0000201397091150284,2011-06-08
"160",0.0000192745979875326,2011-06-09
"161",0.0000206207893788815,2011-06-10
"162",0.0000197722036391497,2011-06-11
"163",0.0000188926383852959,2011-06-12
"164",0.0000169510189443827,2011-06-13
"165",0.0000152969667688012,2011-06-14
"166",0.0000158019103109837,2011-06-15
"167",0.0000162151176482439,2011-06-16
"168",0.0000142579041421413,2011-06-17
"169",0.000013504303060472,2011-06-18
"170",0.0000135437930002809,2011-06-19
"171",0.000011478241533041,2011-06-20
"172",0.0000115065304562449,2011-06-21
"173",0.0000114161679521203,2011-06-22
"174",0.0000119604794308543,2011-06-23
"175",0.0000116195371374488,2011-06-24
"176",0.0000109479678794742,2011-06-25
"177",0.0000100560002028942,2011-06-26
"178",0.0000094407657161355,2011-06-27
"179",0.0000103941652923822,2011-06-28
"180",0.0000106368102133274,2011-06-29
"181",0.00000768420426174998,2011-06-30
"182",0.00000699801649898291,2011-07-01
"183",0.00000744985975325108,2011-07-02
"184",0.00000709420768544078,2011-07-03
"185",0.00000741717545315623,2011-07-04
"186",0.00000813714601099491,2011-07-05
"187",0.0000123073728755116,2011-07-06
"188",0.0000139736942946911,2011-07-07
"189",0.0000152293089777231,2011-07-08
"190",0.0000319462902843952,2011-07-09
"191",0.00004073116928339,2011-07-10
"192",0.0000384428724646568,2011-07-11
"193",0.0000339555367827415,2011-07-12
"194",0.0000315441899001598,2011-07-13
"195",0.0000283485408872366,2011-07-14
"196",0.0000255826115608215,2011-07-15
"197",0.0000246495362371206,2011-07-16
"198",0.0000239856261759996,2011-07-17
"199",0.0000229166559875011,2011-07-18
"200",0.0000223436877131462,2011-07-19
"201",0.0000209656991064548,2011-07-20
"202",0.0000175144355744123,2011-07-21
"203",0.0000166035760194063,2011-07-22
"204",0.0000156731251627207,2011-07-23
"205",0.0000148618165403605,2011-07-24
"206",0.000012762725353241,2011-07-25
"207",0.0000595632642507553,2011-07-26
"208",0.0000680778846144676,2011-07-27
"209",0.0000577215291559696,2011-07-28
"210",0.0000537503361701965,2011-07-29
"211",0.0000485951863229275,2011-07-30
"212",0.0000625098571181297,2011-07-31
"213",0.0000802930593490601,2011-08-01
"214",0.0000798632204532623,2011-08-02
"215",0.0000794434174895287,2011-08-03
"216",0.0000823277905583382,2011-08-04
"217",0.0000696791410446167,2011-08-05
"218",0.0000612466409802437,2011-08-06
"219",0.0000560830980539322,2011-08-07
"220",0.0000513953864574432,2011-08-08
"221",0.0000467063002288342,2011-08-09
"222",0.0000432507321238518,2011-08-10
"223",0.0000401627793908119,2011-08-11
"224",0.0000356850884854794,2011-08-12
"225",0.000030881255865097,2011-08-13
"226",0.0000342858582735062,2011-08-14
"227",0.0000348154008388519,2011-08-15
"228",0.0000319126285612583,2011-08-16
"229",0.0000292283091694117,2011-08-17
"230",0.0000277909841388464,2011-08-18
"231",0.0000258988942950964,2011-08-19
"232",0.000024475859478116,2011-08-20
"233",0.0000239571537822485,2011-08-21
"234",0.0000215189512819052,2011-08-22
"235",0.0000197698976844549,2011-08-23
"236",0.0000185454711318016,2011-08-24
"237",0.0000185128469020128,2011-08-25
"238",0.00001719805970788,2011-08-26
"239",0.0000178356319665909,2011-08-27
"240",0.0000178984068334103,2011-08-28
"241",0.0000179601442068815,2011-08-29
"242",0.0000177295226603746,2011-08-30
"243",0.0000175455324351788,2011-08-31
"244",0.0000164041742682457,2011-09-01
"245",0.0000130658876150846,2011-09-02
"246",0.000012286071665585,2011-09-03
"247",0.0000114512024447322,2011-09-04
"248",0.00000727667240425944,2011-09-05
"249",0.00000961529556661844,2011-09-06
"250",0.0000106510007753968,2011-09-07
"251",0.00000967440754175186,2011-09-08
"252",0.000010465057566762,2011-09-09
"253",0.00000965719576925039,2011-09-10
"254",0.0000270841363817453,2011-09-11
"255",0.0000300203245133162,2011-09-12
"256",0.0000467402972280979,2011-09-13
"257",0.0000830188915133476,2011-09-14
"258",0.000121407315135002,2011-09-15
"259",0.00013370044529438,2011-09-16
"260",0.00012466586381197,2011-09-17
"261",0.000101958066225052,2011-09-18
"262",0.0000924109220504761,2011-09-19
"263",0.0000871226489543915,2011-09-20
"264",0.0000857085287570953,2011-09-21
"265",0.0000805424451828003,2011-09-22
"266",0.0000817656591534615,2011-09-23
"267",0.0000718594044446945,2011-09-24
"268",0.0000736198127269745,2011-09-25
"269",0.0000589882209897041,2011-09-26
"270",0.0000559317022562027,2011-09-27
"271",0.0000563908703625202,2011-09-28
"272",0.0000514022521674633,2011-09-29
"273",0.0000496099852025509,2011-09-30
"274",0.0000523217469453812,2011-10-01
"275",0.0000502330027520657,2011-10-02
"276",0.0000501326285302639,2011-10-03
"277",0.0000884842500090599,2011-10-04
"278",0.0000513548292219639,2011-10-05
"279",0.000128566533327103,2011-10-06
"280",0.000119189970195293,2011-10-07
"281",0.0000993477180600166,2011-10-08
"282",0.0000830259993672371,2011-10-09
"283",0.0000830796509981155,2011-10-10
"284",0.000092542752623558,2011-10-11
"285",0.00009715136885643,2011-10-12
"286",0.000087360106408596,2011-10-13
"287",0.0000787025913596153,2011-10-14
"288",0.0000865776985883713,2011-10-15
"289",0.0000796877145767212,2011-10-16
"290",0.0000789793059229851,2011-10-17
"291",0.0000689609050750732,2011-10-18
"292",0.0000639525875449181,2011-10-19
"293",0.0000560419298708439,2011-10-20
"294",0.0000472471304237843,2011-10-21
"295",0.000054059449583292,2011-10-22
"296",0.0000515958666801453,2011-10-23
"297",0.0000529121272265911,2011-10-24
"298",0.0000539620667695999,2011-10-25
"299",0.0000504349060356617,2011-10-26
"300",0.0000436775013804436,2011-10-27
"301",0.0000407135300338268,2011-10-28
"302",0.000036929689347744,2011-10-29
"303",0.0000391639098525047,2011-10-30
"304",0.0000320822894573212,2011-10-31
"305",0.0000424523316323757,2011-11-01
"306",0.0000414710976183414,2011-11-02
"307",0.0000394009426236153,2011-11-03
"308",0.0000382619462907314,2011-11-04
"309",0.0000482368841767311,2011-11-05
"310",0.0000328043289482594,2011-11-06
"311",0.0000513827502727509,2011-11-07
"312",0.0000389058217406273,2011-11-08
"313",0.0000388423167169094,2011-11-09
"314",0.0000420050956308842,2011-11-10
"315",0.0000629251748323441,2011-11-11
"316",0.0000578538812696934,2011-11-12
"317",0.0000277613531798124,2011-11-13
"318",0.0000357043780386448,2011-11-14
"319",0.000041324220597744,2011-11-15
"320",0.0000370332635939121,2011-11-16
"321",0.000034611452370882,2011-11-17
"322",0.0000396083891391754,2011-11-18
"323",0.0000338834561407566,2011-11-19
"324",0.0000310056153684854,2011-11-20
"325",0.0000305838007479906,2011-11-21
"326",0.0000268426202237606,2011-11-22
"327",0.0000435748286545277,2011-11-23
"328",0.0000373828746378422,2011-11-24
"329",0.0000393330678343773,2011-11-25
"330",0.0000404606312513351,2011-11-26
"331",0.0000367711074650288,2011-11-27
"332",0.0000302153322845697,2011-11-28
"333",0.0000352021157741547,2011-11-29
"334",0.000041659239679575,2011-11-30
"335",0.0000773841887712479,2011-12-01
"336",0.000154298976063728,2011-12-02
"337",0.0000212203674018383,2011-12-03
"338",0.0000353193059563637,2011-12-04
"339",0.000017208281904459,2011-12-05
"340",0.0000155509933829308,2011-12-06
"341",0.0000166424792259932,2011-12-07
"342",0.0000207228697836399,2011-12-08
"343",0.0000211674496531487,2011-12-09
"344",0.0000207495633512735,2011-12-10
"345",0.0000203270260244608,2011-12-11
"346",0.0000155032956972718,2011-12-12
"347",0.0000244317930191755,2011-12-13
"348",0.0000134123535826802,2011-12-14
"349",0.0000140592651441693,2011-12-15
"350",0.000022266510874033,2011-12-16
"351",0.0000266814269125462,2011-12-17
"352",0.0000369332581758499,2011-12-18
"353",0.0000325779430568218,2011-12-19
"354",0.0000264843739569187,2011-12-20
"355",0.0000270534064620733,2011-12-21
"356",0.0000233364868909121,2011-12-22
"357",0.000022040007635951,2011-12-23
"358",0.0000261153560131788,2011-12-24
"359",0.0000205695182085037,2011-12-25
"360",0.0000216341037303209,2011-12-26
"361",0.0000240455009043217,2011-12-27
"362",0.0000317295826971531,2011-12-28
"363",0.0000385312512516975,2011-12-29
"364",0.0000286439508199692,2011-12-30
"365",0.0000545999854803085,2011-12-31
